edit_count_slope,edit_count_correlation,edit_count_p_value,edit_count_recent_vs_historical,meeting_count_slope,meeting_count_correlation,meeting_count_p_value,meeting_count_recent_vs_historical,total_activity_slope,total_activity_correlation,total_activity_p_value,total_activity_recent_vs_historical,engagement_ratio_slope,engagement_ratio_correlation,engagement_ratio_p_value,engagement_ratio_recent_vs_historical,user_id,trend_direction,risk_level,data_points,analysis_period_days
-0.042573778422835024,-0.7093084682410776,2.766168216397181e-09,-0.9999991875006602,-0.008708272859216255,-0.37210420376762526,0.0060761116937355615,-0.9999967500105625,-0.05128205128205128,-0.6835154330323107,1.6978443298009488e-08,-0.9999993500004225,-0.007326007326007324,-0.6835154330323107,1.6978443298009488e-08,-0.9999954500207024,U0138,STABLE,LOW,53,52
-0.040961135300757935,-0.6507816424096424,1.3246880550229623e-07,-0.9999989166678402,-0.014513788098693758,-0.620173672946042,7.31944102003232e-07,-0.9999967500105625,-0.055474923399451696,-0.6560419042852474,9.683746464277697e-08,-0.9999991875006602,-0.007924989057064527,-0.6560419042852474,9.683746464277697e-08,-0.9999943125323475,U0139,STABLE,LOW,53,52
-0.07966457023060798,-0.597010348671911,2.3748723133209325e-06,-0.9999995357145012,0.0,0.0,1.0,0.0,-0.07966457023060798,-0.597010348671911,2.3748723133209325e-06,-0.9999995357145012,-0.011380652890086853,-0.5970103486719107,2.3748723133209757e-06,-0.9999967500105625,U0140,DECREASING,MEDIUM,53,52
-0.05095952265763586,-0.5832353262476598,4.58264756200469e-06,-0.9999991875006602,-0.02104499274310595,-0.4699751265618068,0.0003842438127961242,-0.44973461451402275,-0.0720045154007418,-0.6320014967277502,3.865267664019185e-07,-0.832527709795127,-0.010286359342963116,-0.6320014967277506,3.8652676640191277e-07,-0.8325248864514558,U0141,DECREASING,MEDIUM,53,52
-0.07611675536203838,-0.44974047140853296,0.0007286487384753563,-0.9999996750001056,0.001290114497661668,0.042988392014610764,0.759879581405797,-0.03703691666705798,-0.07482664086437671,-0.4391193629950975,0.0010039115629302702,-0.9124576428681543,-0.010689520123482387,-0.4391193629950974,0.0010039115629302752,-0.912456025332951,U0142,DECREASING,MEDIUM,53,52
-0.1032091598129334,-0.643815613192563,1.987531939815646e-07,-0.999999593750165,0.0,0.0,1.0,0.0,-0.1032091598129334,-0.643815613192563,1.987531939815646e-07,-0.999999593750165,-0.01474416568756191,-0.6438156131925629,1.987531939815646e-07,-0.9999971562580869,U0143,DECREASING,MEDIUM,53,52
-0.07482664086437672,-0.4727370256044132,0.00035101632487903313,-0.999999593750165,-0.007579422673762296,-0.16182189949818576,0.24701150615056933,0.28395000205894605,-0.08240606353813901,-0.496021368018525,0.0001587196542597339,-0.7972706824151954,-0.011772294791162713,-0.4960213680185248,0.00015871965425973464,-0.7972690459161347,U0144,DECREASING,MEDIUM,53,52
-0.05773262377035962,-0.4142969116045004,0.0020417863883241275,-0.9999995357145012,-0.012094823415578132,-0.26827493683145437,0.05210474993771347,-0.6959054804568279,-0.06982744718593775,-0.44658283351446143,0.0008023520246346614,-0.92296264300258,-0.009975349597991106,-0.4465828335144615,0.0008023520246346594,-0.9229607232449413,U0145,STABLE,LOW,53,52
-0.05257216577971295,-0.4090767055017118,0.002354778969940027,-0.9999995357145012,-0.0003225286244154163,-0.013781637176578689,0.9219767675943189,-0.037036796297861205,-0.05289469440412837,-0.4221395686394702,0.001640938710063527,-0.9358020636215749,-0.007556384914875479,-0.4221395686394699,0.0016409387100635433,-0.9357996305435898,U0146,STABLE,LOW,53,52
-0.08482502822125465,-0.5761437537936108,6.3541643618759e-06,-0.9999995357145012,-0.01322367360103209,-0.5650471242397271,1.0438292624699254e-05,-0.9999967500105625,-0.09804870182228673,-0.5898205497799088,3.359575191321528e-06,-0.999999593750165,-0.014006957403183815,-0.5898205497799087,3.359575191321552e-06,-0.9999971562580869,U0147,DECREASING,MEDIUM,53,52
-0.04354136429608128,-0.425590193169863,0.0014880253920616618,-0.9999993500004225,0.0,0.0,1.0,0.0,-0.04354136429608128,-0.425590193169863,0.0014880253920616618,-0.9999993500004225,-0.006220194899440182,-0.42559019316986313,0.0014880253920616592,-0.9999954500207024,U0148,STABLE,LOW,53,52
-0.07547169811320754,-0.63259071543418,3.741624754916308e-07,-0.9999994583336268,0.0,0.0,1.0,0.0,-0.07547169811320754,-0.63259071543418,3.741624754916308e-07,-0.9999994583336268,-0.01078167115902965,-0.6325907154341797,3.7416247549163903e-07,-0.9999962083477101,U0149,DECREASING,MEDIUM,53,52
-0.0767618126108692,-0.6097875232027358,1.2551898887339511e-06,-0.9999994583336268,-0.005079825834542815,-0.1916071155079756,0.16930775125713377,0.15555474667087274,-0.08184163844541205,-0.6555124397551281,9.996762428118724e-08,-0.8909848878606629,-0.011691662635058862,-0.6555124397551282,9.99676242811865e-08,-0.890982265348112,U0150,DECREASING,MEDIUM,53,52
-0.13868730849862926,-0.6462064222943995,1.7311877568979632e-07,-0.9999996750001056,0.0,0.0,1.0,0.0,-0.13868730849862926,-0.6462064222943995,1.7311877568979632e-07,-0.9999996750001056,-0.01981247264266132,-0.6462064222943995,1.7311877568979632e-07,-0.9999977250051757,U0151,DECREASING,MEDIUM,53,52
-0.04192872117400419,-0.5718236881923625,7.725296479458261e-06,-0.9999991875006602,-0.010643444605708756,-0.45479402682709746,0.0006233113306185552,-0.9999967500105625,-0.05257216577971295,-0.5586993610722155,1.3755804403087134e-05,-0.9999993500004225,-0.0075103093971018485,-0.5586993610722155,1.3755804403087134e-05,-0.9999954500207024,U0152,STABLE,LOW,53,52
-0.1035316884373488,-0.5584936061317697,1.3878096966548087e-05,-0.9999996388890192,0.0,0.0,1.0,0.0,-0.1035316884373488,-0.5584936061317697,1.3878096966548087e-05,-0.9999996388890192,-0.014790241205335546,-0.5584936061317698,1.3878096966548013e-05,-0.9999974722286119,U0153,DECREASING,MEDIUM,53,52
-0.05644250927269794,-0.5278332271171404,4.872310497836231e-05,-0.9999993500004225,-0.012578616352201257,-0.5374838498865697,3.32480195391538e-05,-0.9999967500105625,-0.0690211256248992,-0.5482963443923758,2.1363829904023997e-05,-0.9999994583336268,-0.00986016080355703,-0.5482963443923757,2.1363829904023997e-05,-0.9999962083477101,U0154,STABLE,LOW,53,52
-0.07708434123528464,-0.5940395881751023,2.743637943667144e-06,-0.9999995357145012,0.0,0.0,1.0,0.0,-0.07708434123528464,-0.5940395881751023,2.743637943667144e-06,-0.9999995357145012,-0.011012048747897804,-0.5940395881751022,2.743637943667154e-06,-0.9999967500105625,U0155,DECREASING,MEDIUM,53,52
-0.043863892920496694,-0.496805517507161,0.00015437869186993517,-0.9999991875006602,-0.020319303338171262,-0.5809845556991723,5.087776907976836e-06,-0.9999983750026405,-0.06418319625866796,-0.7200898763748731,1.2213924222238406e-09,-0.9999994583336268,-0.009169028036952563,-0.7200898763748732,1.2213924222238317e-09,-0.9999962083477101,U0156,STABLE,LOW,53,52
-0.07611675536203838,-0.6141103012478971,1.0051771184961493e-06,-0.9999994583336268,-0.012578616352201257,-0.32025630761017426,0.0193950426694944,-0.6034849158030263,-0.08869537171423963,-0.6427132937251206,2.1173342012761657e-07,-0.8962959377779212,-0.012670767387748519,-0.6427132937251204,2.1173342012761967e-07,-0.8962937866736936,U0157,DECREASING,MEDIUM,53,52
-0.08353491372359297,-0.49712183701484824,0.00015265847200062512,-0.9999996388890192,-0.012578616352201257,-0.5374838498865697,3.32480195391538e-05,-0.9999967500105625,-0.09611353007579423,-0.5425236971786633,2.710530757423985e-05,-0.9999996750001056,-0.013730504296542032,-0.5425236971786634,2.710530757423985e-05,-0.9999977250051757,U0158,DECREASING,MEDIUM,53,52
-0.10385421706176423,-0.6498817255536903,1.3967846286457677e-07,-0.999999593750165,-0.012578616352201257,-0.5374838498865697,3.32480195391538e-05,-0.9999967500105625,-0.11643283341396549,-0.6433649869624272,2.0396668153219506e-07,-0.9999996388890192,-0.016633261916280784,-0.6433649869624273,2.0396668153219506e-07,-0.9999974722286119,U0159,DECREASING,MEDIUM,53,52
-0.052249637155297554,-0.42813006940539056,0.001383744494744975,-0.999999593750165,-0.005482986615062087,-0.23428783200183811,0.09130352604212087,-0.9999967500105625,-0.05773262377035963,-0.40976335744881565,0.0023113122846765487,-0.9999996388890192,-0.008247517681479945,-0.4097633574488156,0.0023113122846765543,-0.9999974722286119,U0160,STABLE,LOW,53,52
-0.1012739880664409,-0.5761099377535839,6.363958868951272e-06,-0.9999996750001056,-0.018061602967263345,-0.40488922337021793,0.002635921648070563,-0.15032656747440004,-0.11933559103370424,-0.607019628597452,1.4445374942382163e-06,-0.8510879734769923,-0.017047941576243463,-0.6070196285974523,1.4445374942382004e-06,-0.8510866047195206,U0161,DECREASING,MEDIUM,53,52
-0.12159329140461216,-0.6192354813552338,7.691034452742579e-07,-0.9999996388890192,0.0041928721174004195,0.1791612832955233,0.19927239116320306,296296.2962962963,-0.11740041928721173,-0.6074492617114168,1.4134983093467622e-06,-0.8930037927527456,-0.016771488469601678,-0.6074492617114168,1.4134983093467622e-06,-0.8930018579160856,U0162,DECREASING,MEDIUM,53,52
-0.04321883567166586,-0.6079348595251413,1.3791649710782071e-06,-0.9999991875006602,-0.022899532333494597,-0.5547552232772195,1.6282755766994446e-05,-0.5185176759272951,-0.06611836800516047,-0.6994214586576724,5.671631873216867e-09,-0.8395057181072423,-0.009445481143594349,-0.6994214586576725,5.671631873216847e-09,-0.8395029897240036,U0163,STABLE,LOW,53,52
-0.11804547653604257,-0.6161301849571597,9.050465475963637e-07,-0.9999996750001056,-0.009998387356877924,-0.4272307524739401,0.0014198957184279539,-0.9999967500105625,-0.12804386389292047,-0.6148358667167966,9.680758547558661e-07,-0.9999997045455418,-0.018291980556131498,-0.6148358667167971,9.680758547558308e-07,-0.9999979318224592,U0164,DECREASING,MEDIUM,53,52
-0.09643605870020963,-0.582271304306312,4.793007153565936e-06,-0.9999996388890192,-0.009998387356877924,-0.4272307524739401,0.0014198957184279539,-0.9999967500105625,-0.10643444605708755,-0.5721044185854574,7.628469139033486e-06,-0.9999996750001056,-0.015204920865298226,-0.5721044185854576,7.628469139033403e-06,-0.9999977250051757,U0165,DECREASING,MEDIUM,53,52
-0.08772778584099339,-0.5573659321176482,1.4566388124114168e-05,-0.9999996750001056,-0.008063215610385423,-0.3445409294144679,0.011525097034758047,-0.9999967500105625,-0.09579100145137881,-0.544463777349242,2.503364445818896e-05,-0.9999997045455418,-0.013684428778768397,-0.544463777349242,2.503364445818896e-05,-0.9999979318224592,U0166,DECREASING,MEDIUM,53,52
-0.04128366392517336,-0.5250312852211761,5.432301145423548e-05,-0.9999991875006602,0.0009675858732462509,0.041344911529736156,0.7688007823476023,1.888864333652551,-0.04031607805192711,-0.5225918741879724,5.9673590300443315e-05,-0.8300647247217466,-0.005759439721703873,-0.5225918741879725,5.9673590300443315e-05,-0.8300609162098669,U0167,STABLE,LOW,53,52
-0.05676503789711337,-0.48987217148303835,0.0001968206540861654,-0.9999994583336268,-0.008063215610385423,-0.3445409294144679,0.011525097034758047,-0.9999967500105625,-0.0648282535074988,-0.47725833950849317,0.00030220778783773247,-0.9999995357145012,-0.009261179072499827,-0.4772583395084928,0.00030220778783773643,-0.9999967500105625,U0168,STABLE,LOW,53,52
-0.07385905499113048,-0.5923277740812791,2.9796447517527705e-06,-0.9999995357145012,-0.0035478148685695854,-0.15159800894236583,0.2785372564899375,-0.9999967500105625,-0.07740686985970005,-0.6377286291733513,2.80980124634001e-07,-0.999999593750165,-0.011058124265671435,-0.6377286291733508,2.8098012463400924e-07,-0.9999971562580869,U0169,DECREASING,MEDIUM,53,52
-0.07224641186905338,-0.48899497578419,0.00020288806465778612,-0.999999593750165,-0.006773101112723754,-0.20814536170751838,0.13475196873031348,-0.42222149037163886,-0.07901951298177715,-0.48897155195860936,0.00020305239405361066,-0.8902950656412864,-0.01128850185453959,-0.4889715519586092,0.00020305239405361182,-0.8902933075943209,U0170,DECREASING,MEDIUM,53,52
-0.06934365424931463,-0.40803428857299806,0.0024221545727809465,-0.9999996388890192,0.0,0.0,1.0,0.0,-0.06934365424931463,-0.40803428857299806,0.0024221545727809465,-0.9999996388890192,-0.00990623632133066,-0.4080342885729981,0.002422154572780946,-0.9999974722286119,U0171,STABLE,LOW,53,52
-0.05644250927269794,-0.6110631701670248,1.175957016747701e-06,-0.9999993500004225,-0.006773101112723756,-0.28941438070815306,0.03555839429622765,-0.9999967500105625,-0.06321561038542171,-0.6521604990376421,1.2209580900198783e-07,-0.9999994583336268,-0.009030801483631671,-0.6521604990376421,1.2209580900198783e-07,-0.9999962083477101,U0172,STABLE,LOW,53,52
-0.08321238509917755,-0.49729679042940494,0.00015171456747271956,-0.9999996750001056,-0.020964360587002094,-0.5640563529124468,1.0901841626111677e-05,-0.6331561825826452,-0.10417674568617966,-0.543991368537843,2.5524183699120018e-05,-0.9237254681132091,-0.014882392240882808,-0.5439913685378431,2.5524183699119963e-05,-0.9237240413714927,U0173,DECREASING,MEDIUM,53,52
-0.060312852765682955,-0.4519875919095034,0.0006799748159535833,-0.9999995357145012,-0.009998387356877924,-0.4272307524739401,0.0014198957184279539,-0.9999967500105625,-0.07031124012256089,-0.46404910173460523,0.0004653478326595193,-0.999999593750165,-0.010044462874651553,-0.46404910173460495,0.0004653478326595236,-0.9999971562580869,U0174,DECREASING,MEDIUM,53,52
-0.1035316884373488,-0.5482963443923756,2.136382990402428e-05,-0.9999996388890192,-0.012981777132720529,-0.5865297042921989,3.926757531886599e-06,-0.9999962857280816,-0.11651346557006934,-0.5977209465495555,2.293783802387861e-06,-0.9999996708861842,-0.01664478079572419,-0.5977209465495554,2.2937838023878774e-06,-0.9999976962078392,U0175,DECREASING,MEDIUM,53,52
-0.07127882599580714,-0.5059089496993758,0.00011133068620080888,-0.9999996388890192,0.0,0.0,1.0,0.0,-0.07127882599580714,-0.5059089496993758,0.00011133068620080888,-0.9999996388890192,-0.010182689427972446,-0.5059089496993757,0.00011133068620080971,-0.9999974722286119,U0176,DECREASING,MEDIUM,53,52
-0.08192227060151587,-0.6199983153704972,7.387595560445228e-07,-0.9999994583336268,-0.008143847766489276,-0.3799355866198755,0.005014782276310236,-0.9999935000422497,-0.09006611836800513,-0.6515540140623693,1.265607652267889e-07,-0.99999950000025,-0.012866588338286451,-0.6515540140623693,1.265607652267889e-07,-0.99999650001225,U0177,DECREASING,MEDIUM,53,52
-0.03967102080309627,-0.44670897448141916,0.000799283678721313,-0.9999993500004225,0.0,0.0,1.0,0.0,-0.03967102080309627,-0.44670897448141916,0.000799283678721313,-0.9999993500004225,-0.005667288686156611,-0.4467089744814192,0.0007992836787213115,-0.9999954500207024,U0178,STABLE,LOW,53,52
-0.08740525721657796,-0.5562741182208137,1.5262742015399808e-05,-0.9999996388890192,-0.0016126431220770843,-0.0461673431963289,0.7427120841569952,-0.1851848148155556,-0.08901790033865505,-0.5800262025080227,5.318158765089813e-06,-0.8753809958529589,-0.012716842905522146,-0.5800262025080227,5.318158765089813e-06,-0.8753793892748066,U0179,DECREASING,MEDIUM,53,52
-0.04418642154491211,-0.5080507183852963,0.00010295019385472666,-0.9999993500004225,-0.03160780519271086,-0.6918326955503611,9.653233472192008e-09,-0.9999985555576419,-0.07579422673762296,-0.7625420238707038,3.2513534654384687e-11,-0.9999995517243389,-0.01082774667680328,-0.7625420238707036,3.251353465438527e-11,-0.9999968620788122,U0180,DECREASING,MEDIUM,53,52
-0.08256732785034672,-0.6220141259487725,6.638695343350235e-07,-0.9999994583336268,-0.01644895984518626,-0.3984861462977211,0.0031234771195830413,-0.9124568340998358,-0.09901628769553297,-0.7205590126538777,1.1777001258324396e-09,-0.972486411277534,-0.01414518395650471,-0.7205590126538776,1.1777001258324566e-09,-0.972484244027738,U0181,DECREASING,MEDIUM,53,52
-0.08934042896307048,-0.6257191295912007,5.443823853191066e-07,-0.9999995357145012,-0.04168682470569263,-0.7261952238353513,7.558642374136338e-10,-0.9679003957208917,-0.13102725366876308,-0.6861951736440564,1.4182979529580113e-08,-0.9888024573043388,-0.018718179095537586,-0.6861951736440567,1.4182979529579754e-08,-0.9888006636664681,U0182,DECREASING,MEDIUM,53,52
-0.0686985970004838,-0.6070538326085301,1.44204330941928e-06,-0.9999995357145012,-0.023222060957910014,-0.6241139111841353,5.934432188164695e-07,-0.9999983750026405,-0.09192065795839381,-0.6321964021283265,3.823951400685068e-07,-0.9999996388890192,-0.013131522565484827,-0.6321964021283263,3.8239514006850954e-07,-0.9999974722286119,U0183,DECREASING,MEDIUM,53,52
-0.09901628769553297,-0.6400272561840902,2.467641535862221e-07,-0.9999995357145012,-0.004837929366231253,-0.2067245576486807,0.13749448860849886,-0.9999967500105625,-0.10385421706176423,-0.6830355246028258,1.7530868950535067e-08,-0.999999593750165,-0.014836316723109175,-0.6830355246028252,1.7530868950535702e-08,-0.9999971562580869,U0184,DECREASING,MEDIUM,53,52
-0.11159490404773423,-0.6369261832547958,2.939362075480679e-07,-0.999999593750165,-0.018061602967263345,-0.6018374882045507,1.8725363759509673e-06,-0.9999983750026405,-0.12965650701499756,-0.6953092419764519,7.58123703343488e-09,-0.9999996750001056,-0.018522358144999657,-0.695309241976452,7.581237033434825e-09,-0.9999977250051757,U0185,DECREASING,MEDIUM,53,52
-0.08385744234800838,-0.6317330966667221,3.9228472547101364e-07,-0.9999994583336268,-0.024834704079987096,-0.601635946371069,1.8913562778117406e-06,-0.9999989166678402,-0.10869214642799548,-0.7562476904157933,5.828453475627637e-11,-0.9999996388890192,-0.015527449489713642,-0.7562476904157933,5.828453475627637e-11,-0.9999974722286119,U0186,DECREASING,MEDIUM,53,52
-0.13352685050798258,-0.6525716295271234,1.1915354598737757e-07,-0.9999996750001056,-0.02136752136752137,-0.5768125174384272,6.163313052255549e-06,-0.9562278261415252,-0.15489437187550395,-0.7219847674898434,1.0538005084306283e-09,-0.9905589341422033,-0.022127767410786273,-0.7219847674898436,1.0538005084306093e-09,-0.9905574191724191,U0187,DECREASING,MEDIUM,53,52
-0.03128527656829544,-0.46094155381547774,0.0005138010403560564,-0.9999989166678402,-0.0022577003709079186,-0.03920323047929275,0.7804708930082477,-0.3121687324273805,-0.033542976939203356,-0.427008410146899,0.0014289627568289131,-0.7465881831336213,-0.004791853848457621,-0.42700841014689905,0.0014289627568289107,-0.7465851182073383,U0188,STABLE,LOW,53,52
-0.08159974197710049,-0.6115126243481519,1.1491703212125008e-06,-0.9999995357145012,-0.013465570069343654,-0.5264708315508676,5.137607126909623e-05,-0.9999974000067601,-0.09506531204644411,-0.6445221655981148,1.9082948301332634e-07,-0.9999996060607612,-0.013580758863777728,-0.6445221655981148,1.9082948301332634e-07,-0.9999972424318467,U0189,DECREASING,MEDIUM,53,52
-0.09837123044670214,-0.6446035236358937,1.8993633590181354e-07,-0.9999995357145012,0.0041928721174004195,0.1791612832955233,0.19927239116320306,296296.2962962963,-0.09417835832930171,-0.6282250717114484,4.75308752680916e-07,-0.8624334620183265,-0.013454051189900243,-0.6282250717114479,4.7530875268092974e-07,-0.8624310595329191,U0190,DECREASING,MEDIUM,53,52
-0.03773584905660377,-0.5374838498865703,3.32480195391531e-05,-0.9999989166678402,0.0,0.0,1.0,0.0,-0.03773584905660377,-0.5374838498865703,3.32480195391531e-05,-0.9999989166678402,-0.005390835579514825,-0.5374838498865695,3.324801953915417e-05,-0.9999924167241732,U0191,STABLE,LOW,53,52
-0.07031124012256089,-0.4964984563445305,0.00015606546982005695,-0.999999593750165,-0.009675858732462506,-0.24610841494742625,0.07566585407118556,-0.9999983750026405,-0.07998709885502338,-0.5081865851660909,0.00010243856064059348,-0.9999996750001056,-0.011426728407860484,-0.508186585166091,0.00010243856064059346,-0.9999977250051757,U0192,DECREASING,MEDIUM,53,52
-0.11385260441864214,-0.6029551700015843,1.7712951547443712e-06,-0.9999996388890192,-0.01128850185453959,-0.4823573011802549,0.00025461809789159356,-0.9999967500105625,-0.12514110627318176,-0.60350704224488,1.723208702101138e-06,-0.9999996750001056,-0.017877300896168822,-0.6035070422448802,1.723208702101132e-06,-0.9999977250051757,U0193,DECREASING,MEDIUM,53,52
-0.039025963554265436,-0.5749889485739464,6.6966827460185065e-06,-0.9999989166678402,-0.014755684567005321,-0.303862643645898,0.026966923928854886,-0.5945410967488306,-0.05378164812127076,-0.7376603747575297,2.9626588512165177e-10,-0.820843603589828,-0.007683092588752965,-0.7376603747575294,2.9626588512165704e-10,-0.8208406256581959,U0194,STABLE,LOW,53,52
-0.02547976132881793,-0.4223753515515107,0.0016300602566367212,-0.9999989166678402,-0.02910820835349137,-0.7070606656742839,3.2650816398245524e-09,-0.9667935138070924,-0.0545879696823093,-0.6304423662358657,4.211128326509748e-07,-0.9818304058386128,-0.007798281383187042,-0.6304423662358654,4.211128326509809e-07,-0.9818275159326253,U0195,STABLE,LOW,53,52
-0.0267698758264796,-0.46483830425447115,0.0004537199772673,-0.9999989166678402,0.0009675858732462509,0.041344911529736156,0.7688007823476023,1.888864333652551,-0.025802289953233352,-0.45052373027739656,0.0007113376435430237,-0.7777770000007779,-0.0036860414218904776,-0.45052373027739634,0.0007113376435430296,-0.7777723333714441,U0196,STABLE,LOW,53,52
-0.09514594420254796,-0.6368386593812927,2.953826789836418e-07,-0.9999995357145012,0.0,0.0,1.0,0.0,-0.09514594420254796,-0.6368386593812927,2.953826789836418e-07,-0.9999995357145012,-0.013592277743221139,-0.6368386593812924,2.9538267898364715e-07,-0.9999967500105625,U0197,DECREASING,MEDIUM,53,52
-0.07676181261086922,-0.5254122379142956,5.352840243504243e-05,-0.999999593750165,-0.019593613933236574,-0.5423188512465971,2.733303276916572e-05,-0.6560834376439861,-0.09635542654410578,-0.661650415709917,6.88669337740277e-08,-0.9382712921811742,-0.013765060934872253,-0.6616504157099174,6.886693377402593e-08,-0.9382694156429685,U0198,DECREASING,MEDIUM,53,52
-0.07998709885502338,-0.5816586341191464,4.931321890079325e-06,-0.9999994583336268,0.0009675858732462509,0.041344911529736156,0.7688007823476023,1.888864333652551,-0.07901951298177715,-0.5842917915821884,4.361983030850307e-06,-0.8844439845335726,-0.01128850185453959,-0.584291791582188,4.361983030850388e-06,-0.8844412250783853,U0199,DECREASING,MEDIUM,53,52
-0.043863892920496694,-0.5729910412067163,7.330000438958188e-06,-0.9999991875006602,-0.0009675858732462502,-0.04134491152973613,0.7688007823476025,-0.42222002667808356,-0.04483147879374295,-0.5975386490030891,2.3143368613600125e-06,-0.921921274085351,-0.006404496970534706,-0.5975386490030893,2.314336861359995e-06,-0.9219173870850449,U0200,STABLE,LOW,53,52
-0.0535397516529592,-0.4592887348723295,0.0005413889965538885,-0.9999994583336268,0.0,0.0,1.0,0.0,-0.0535397516529592,-0.4592887348723295,0.0005413889965538885,-0.9999994583336268,-0.007648535950422744,-0.45928873487232935,0.0005413889965538911,-0.9999962083477101,U0201,STABLE,LOW,53,52
-0.03418803418803419,-0.39128445938134154,0.0037656706749162605,-0.9999991875006602,-0.022899532333494597,-0.5547552232772195,1.6282755766994446e-05,-0.9124568340998358,-0.057087566521528785,-0.4982185932358093,0.00014682868725121172,-0.9643342407663669,-0.008155366645932685,-0.49821859323580936,0.00014682868725121172,-0.964331454921283,U0202,STABLE,LOW,53,52
-0.04031607805192711,-0.4685716655425238,0.00040219835463039665,-0.9999993500004225,-0.025318497016610226,-0.5810512324536619,5.072098160468512e-06,-0.7248670517768911,-0.06563457506853733,-0.6290444141830764,4.545642623222203e-07,-0.8867099006152777,-0.009376367866933903,-0.6290444141830764,4.545642623222203e-07,-0.8867078664038914,U0203,STABLE,LOW,53,52
-0.12094823415578132,-0.6133902812768055,1.0433031286590894e-06,-0.9999996388890192,-0.019029188840509595,-0.46099377708952044,0.0005129504541082057,-0.5185176759272951,-0.13997742299629093,-0.6331797011127399,3.6217365615137706e-07,-0.9124576428681543,-0.019996774713755848,-0.6331797011127397,3.621736561513823e-07,-0.912456025332951,U0204,DECREASING,MEDIUM,53,52
-0.12739880664408967,-0.638211796390212,2.7343898074402167e-07,-0.9999996388890192,-0.018061602967263345,-0.48542193092099417,0.00022940347438773966,-0.9999983750026405,-0.145460409611353,-0.7145900121306947,1.8620099796776138e-09,-0.9999997045455418,-0.020780058515907567,-0.7145900121306953,1.8620099796775333e-09,-0.9999979318224592,U0205,DECREASING,MEDIUM,53,52
-0.09224318658280922,-0.46160445018180596,0.0005030981692140474,-0.9999996750001056,0.0,0.0,1.0,0.0,-0.09224318658280922,-0.46160445018180596,0.0005030981692140474,-0.9999996750001056,-0.013177598083258461,-0.461604450181806,0.0005030981692140474,-0.9999977250051757,U0206,DECREASING,MEDIUM,53,52
-0.05095952265763586,-0.6095560612822439,1.2700895402534493e-06,-0.9999991875006602,0.0,0.0,1.0,0.0,-0.05095952265763586,-0.6095560612822439,1.2700895402534493e-06,-0.9999991875006602,-0.007279931808233693,-0.6095560612822439,1.2700895402534493e-06,-0.9999943125323475,U0207,STABLE,LOW,53,52
-0.10385421706176423,-0.6902964773269864,1.0729452495961272e-08,-0.999999593750165,-0.024754071923883243,-0.6302479899764325,4.2562205638147554e-07,-0.6034849158030263,-0.12860828898564747,-0.7126642905210812,2.1532762635715245e-09,-0.9167806842340922,-0.018372612712235354,-0.7126642905210812,2.1532762635715245e-09,-0.9167789185863714,U0208,DECREASING,MEDIUM,53,52
-0.1190130624092888,-0.6060952058888096,1.5134900124530211e-06,-0.9999996388890192,-0.01483631672310918,-0.4943665081680238,0.00016824859659103657,-0.9999983750026405,-0.133849379132398,-0.6333615865423255,3.585446334684407e-07,-0.9999997045455418,-0.019121339876056853,-0.6333615865423258,3.585446334684342e-07,-0.9999979318224592,U0209,DECREASING,MEDIUM,53,52
-0.05611998064828253,-0.6422971314372963,2.168371891991737e-07,-0.9999991875006602,-0.02225447508466376,-0.5391283155792697,3.111543198517817e-05,-0.7465876723108265,-0.07837445573294631,-0.7202988526322772,1.201743904679358e-09,-0.9055914047021307,-0.011196350818992328,-0.7202988526322772,1.201743904679358e-09,-0.9055886346677192,U0210,DECREASING,MEDIUM,53,52
-0.0267698758264796,-0.5179262217814878,7.127715230167893e-05,-0.9999989166678402,-0.0035478148685695854,-0.15159800894236583,0.2785372564899375,-0.9999967500105625,-0.03031769069504919,-0.5293653830759409,4.5890382115003575e-05,-0.9999991875006602,-0.004331098670721312,-0.5293653830759407,4.589038211500411e-05,-0.9999943125323475,U0211,STABLE,LOW,53,52
-0.0706337687469763,-0.6321649618910612,3.8305880683460316e-07,-0.9999995357145012,-0.042493146266731174,-0.6254533144119728,5.522355381624053e-07,-0.9999990000010001,-0.11312691501370746,-0.7142321814832765,1.913150406237346e-09,-0.9999996829269298,-0.016160987859101066,-0.7142321814832765,1.913150406237346e-09,-0.9999977804927311,U0212,DECREASING,MEDIUM,53,52
-0.08385744234800838,-0.6317330966667221,3.9228472547101364e-07,-0.9999994583336268,-0.012981777132720529,-0.5865297042921989,3.926757531886599e-06,-0.9999962857280816,-0.0968392194807289,-0.6377807945759851,2.801566630398222e-07,-0.9999995272729507,-0.013834174211532699,-0.6377807945759847,2.801566630398323e-07,-0.9999966909200411,U0213,DECREASING,MEDIUM,53,52
-0.031930333817126275,-0.37521810076482764,0.005632659807858817,-0.9999993500004225,-0.0012901144976616673,-0.028637436497149244,0.8387020259199244,-0.25102808139212707,-0.03322044831478794,-0.35141663532556217,0.009873812277774414,-0.8624334048161374,-0.004745778330683991,-0.35141663532556233,0.009873812277774372,-0.8624306591199858,U0214,STABLE,LOW,53,52
