user_id,date,edit_count,meeting_count,total_activity,engagement_ratio,edit_velocity,meeting_velocity,edit_pattern_score,meeting_pattern_score,day_of_week,week_of_year,is_weekend
U0063,2025-06-12,3,0,3,0.42857142857142855,3,0,1.0,0.0,3,24,False
U0063,2025-06-13,5,0,5,0.7142857142857143,5,0,0.4142135623730951,0.0,4,24,False
U0063,2025-06-14,6,0,6,0.8571428571428571,6,0,0.3740666961489728,0.0,5,24,True
U0063,2025-06-15,7,0,7,1.0,7,0,0.26533119314590375,0.0,6,24,True
U0063,2025-06-16,7,0,7,1.0,7,0,0.26533119314590375,0.0,0,25,False
U0063,2025-06-17,7,0,7,1.0,7,0,0.26533119314590375,0.0,1,25,False
U0063,2025-06-18,8,0,8,1.1428571428571428,5,0,0.21999194187631746,0.0,2,25,False
U0063,2025-06-19,5,0,5,0.7142857142857143,2,0,0.4785319247208981,0.0,3,25,False
U0063,2025-06-20,5,0,5,0.7142857142857143,0,0,0.4785319247208981,0.0,4,25,False
U0063,2025-06-21,3,0,3,0.42857142857142855,-3,0,0.5,0.0,5,25,True
U0063,2025-06-22,2,0,2,0.2857142857142857,-5,0,1.0,0.0,6,25,True
U0063,2025-06-23,1,0,1,0.14285714285714285,-6,0,0.0,0.0,0,26,False
U0063,2025-06-24,1,0,1,0.14285714285714285,-6,0,0.0,0.0,1,26,False
U0063,2025-06-25,1,0,1,0.14285714285714285,-7,0,0.0,0.0,2,26,False
U0063,2025-06-26,0,0,0,0.0,-5,0,0.0,0.0,3,26,False
U0063,2025-06-27,0,0,0,0.0,-5,0,0.0,0.0,4,26,False
U0063,2025-06-28,0,0,0,0.0,-3,0,0.0,0.0,5,26,True
U0063,2025-06-29,0,0,0,0.0,-2,0,0.0,0.0,6,26,True
U0063,2025-06-30,0,0,0,0.0,-1,0,0.0,0.0,0,27,False
U0063,2025-07-01,0,0,0,0.0,-1,0,0.0,0.0,1,27,False
U0063,2025-07-02,0,0,0,0.0,-1,0,0.0,0.0,2,27,False
U0063,2025-07-03,0,0,0,0.0,0,0,0.0,0.0,3,27,False
U0063,2025-07-04,0,0,0,0.0,0,0,0.0,0.0,4,27,False
U0063,2025-07-05,0,0,0,0.0,0,0,0.0,0.0,5,27,True
U0063,2025-07-06,0,0,0,0.0,0,0,0.0,0.0,6,27,True
U0063,2025-07-07,0,0,0,0.0,0,0,0.0,0.0,0,28,False
U0063,2025-07-08,0,0,0,0.0,0,0,0.0,0.0,1,28,False
U0063,2025-07-09,0,0,0,0.0,0,0,0.0,0.0,2,28,False
U0063,2025-07-10,0,0,0,0.0,0,0,0.0,0.0,3,28,False
U0063,2025-07-11,0,0,0,0.0,0,0,0.0,0.0,4,28,False
U0063,2025-07-12,0,0,0,0.0,0,0,0.0,0.0,5,28,True
U0063,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0063,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0063,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0063,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0063,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0063,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0063,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0063,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0063,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0063,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0063,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0064,2025-06-01,3,0,3,0.42857142857142855,3,0,1.0,0.0,6,22,True
U0064,2025-06-02,4,0,4,0.5714285714285714,4,0,0.5505102572168219,0.0,0,23,False
U0064,2025-06-03,5,0,5,0.7142857142857143,5,0,0.4494897427831781,0.0,1,23,False
U0064,2025-06-04,6,1,7,1.0,6,1,0.3133921657949117,0.0,2,23,False
U0064,2025-06-05,6,1,7,1.0,6,1,0.3133921657949117,0.0,3,23,False
U0064,2025-06-06,6,1,7,1.0,6,1,0.3133921657949117,0.0,4,23,False
U0064,2025-06-07,6,1,7,1.0,6,1,0.3133921657949117,0.0,5,23,True
U0064,2025-06-08,6,1,7,1.0,3,1,0.3133921657949117,0.0,6,23,True
U0064,2025-06-09,3,1,4,0.5714285714285714,-1,1,0.4,0.0,0,24,False
U0064,2025-06-10,2,1,3,0.42857142857142855,-3,1,1.0,0.0,1,24,False
U0064,2025-06-11,1,1,2,0.2857142857142857,-5,0,0.0,0.0,2,24,False
U0064,2025-06-12,0,0,0,0.0,-6,-1,0.0,0.0,3,24,False
U0064,2025-06-13,0,0,0,0.0,-6,-1,0.0,0.0,4,24,False
U0064,2025-06-14,0,1,1,0.14285714285714285,-6,0,0.0,0.0,5,24,True
U0064,2025-06-15,0,1,1,0.14285714285714285,-6,0,0.0,0.0,6,24,True
U0064,2025-06-16,0,1,1,0.14285714285714285,-3,0,0.0,0.0,0,25,False
U0064,2025-06-17,0,1,1,0.14285714285714285,-2,0,0.0,0.0,1,25,False
U0064,2025-06-18,0,1,1,0.14285714285714285,-1,0,0.0,0.0,2,25,False
U0064,2025-06-19,0,1,1,0.14285714285714285,0,1,0.0,0.0,3,25,False
U0064,2025-06-20,0,1,1,0.14285714285714285,0,1,0.0,0.0,4,25,False
U0064,2025-06-21,0,1,1,0.14285714285714285,0,0,0.0,0.0,5,25,True
U0064,2025-06-22,0,0,0,0.0,0,-1,0.0,0.0,6,25,True
U0064,2025-06-23,0,0,0,0.0,0,-1,0.0,0.0,0,26,False
U0064,2025-06-24,0,0,0,0.0,0,-1,0.0,0.0,1,26,False
U0064,2025-06-25,0,0,0,0.0,0,-1,0.0,0.0,2,26,False
U0064,2025-06-26,0,0,0,0.0,0,-1,0.0,0.0,3,26,False
U0064,2025-06-27,0,0,0,0.0,0,-1,0.0,0.0,4,26,False
U0064,2025-06-28,0,0,0,0.0,0,-1,0.0,0.0,5,26,True
U0064,2025-06-29,0,0,0,0.0,0,0,0.0,0.0,6,26,True
U0064,2025-06-30,0,0,0,0.0,0,0,0.0,0.0,0,27,False
U0064,2025-07-01,0,0,0,0.0,0,0,0.0,0.0,1,27,False
U0064,2025-07-02,0,0,0,0.0,0,0,0.0,0.0,2,27,False
U0064,2025-07-03,0,0,0,0.0,0,0,0.0,0.0,3,27,False
U0064,2025-07-04,0,0,0,0.0,0,0,0.0,0.0,4,27,False
U0064,2025-07-05,0,0,0,0.0,0,0,0.0,0.0,5,27,True
U0064,2025-07-06,0,0,0,0.0,0,0,0.0,0.0,6,27,True
U0064,2025-07-07,0,0,0,0.0,0,0,0.0,0.0,0,28,False
U0064,2025-07-08,0,0,0,0.0,0,0,0.0,0.0,1,28,False
U0064,2025-07-09,0,0,0,0.0,0,0,0.0,0.0,2,28,False
U0064,2025-07-10,0,0,0,0.0,0,0,0.0,0.0,3,28,False
U0064,2025-07-11,0,0,0,0.0,0,0,0.0,0.0,4,28,False
U0064,2025-07-12,0,0,0,0.0,0,0,0.0,0.0,5,28,True
U0064,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0064,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0064,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0064,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0064,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0064,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0064,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0064,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0064,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0064,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0064,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0065,2025-06-01,1,0,1,0.14285714285714285,1,-2,0.0,0.0,6,22,True
U0065,2025-06-02,2,0,2,0.2857142857142857,2,-2,1.0,0.0,0,23,False
U0065,2025-06-03,3,0,3,0.42857142857142855,3,-2,0.4,0.0,1,23,False
U0065,2025-06-04,3,0,3,0.42857142857142855,3,-1,0.4,0.0,2,23,False
U0065,2025-06-05,3,0,3,0.42857142857142855,3,-1,0.4,0.0,3,23,False
U0065,2025-06-06,3,0,3,0.42857142857142855,3,0,0.4,0.0,4,23,False
U0065,2025-06-07,3,0,3,0.42857142857142855,3,0,0.4,0.0,5,23,True
U0065,2025-06-08,3,0,3,0.42857142857142855,2,0,0.4,0.0,6,23,True
U0065,2025-06-09,2,0,2,0.2857142857142857,0,0,1.0,0.0,0,24,False
U0065,2025-06-10,1,0,1,0.14285714285714285,-2,0,0.0,0.0,1,24,False
U0065,2025-06-11,0,0,0,0.0,-3,0,0.0,0.0,2,24,False
U0065,2025-06-12,0,0,0,0.0,-3,0,0.0,0.0,3,24,False
U0065,2025-06-13,0,0,0,0.0,-3,0,0.0,0.0,4,24,False
U0065,2025-06-14,0,0,0,0.0,-3,0,0.0,0.0,5,24,True
U0065,2025-06-15,0,0,0,0.0,-3,0,0.0,0.0,6,24,True
U0065,2025-06-16,0,0,0,0.0,-2,0,0.0,0.0,0,25,False
U0065,2025-06-17,0,0,0,0.0,-1,0,0.0,0.0,1,25,False
U0065,2025-06-18,0,1,1,0.14285714285714285,0,1,0.0,0.0,2,25,False
U0065,2025-06-19,0,1,1,0.14285714285714285,0,1,0.0,0.0,3,25,False
U0065,2025-06-20,0,1,1,0.14285714285714285,0,1,0.0,0.0,4,25,False
U0065,2025-06-21,0,1,1,0.14285714285714285,0,1,0.0,0.0,5,25,True
U0065,2025-06-22,0,1,1,0.14285714285714285,0,1,0.0,0.0,6,25,True
U0065,2025-06-23,0,1,1,0.14285714285714285,0,1,0.0,0.0,0,26,False
U0065,2025-06-24,0,1,1,0.14285714285714285,0,1,0.0,0.0,1,26,False
U0065,2025-06-25,0,1,1,0.14285714285714285,0,0,0.0,0.0,2,26,False
U0065,2025-06-26,0,0,0,0.0,0,-1,0.0,0.0,3,26,False
U0065,2025-06-27,0,0,0,0.0,0,-1,0.0,0.0,4,26,False
U0065,2025-06-28,0,0,0,0.0,0,-1,0.0,0.0,5,26,True
U0065,2025-06-29,0,0,0,0.0,0,-1,0.0,0.0,6,26,True
U0065,2025-06-30,0,0,0,0.0,0,-1,0.0,0.0,0,27,False
U0065,2025-07-01,0,0,0,0.0,0,-1,0.0,0.0,1,27,False
U0065,2025-07-02,0,0,0,0.0,0,-1,0.0,0.0,2,27,False
U0065,2025-07-03,0,0,0,0.0,0,0,0.0,0.0,3,27,False
U0065,2025-07-04,0,0,0,0.0,0,0,0.0,0.0,4,27,False
U0065,2025-07-05,0,0,0,0.0,0,0,0.0,0.0,5,27,True
U0065,2025-07-06,0,0,0,0.0,0,0,0.0,0.0,6,27,True
U0065,2025-07-07,0,0,0,0.0,0,0,0.0,0.0,0,28,False
U0065,2025-07-08,0,0,0,0.0,0,0,0.0,0.0,1,28,False
U0065,2025-07-09,0,0,0,0.0,0,0,0.0,0.0,2,28,False
U0065,2025-07-10,0,0,0,0.0,0,0,0.0,0.0,3,28,False
U0065,2025-07-11,0,0,0,0.0,0,0,0.0,0.0,4,28,False
U0065,2025-07-12,0,0,0,0.0,0,0,0.0,0.0,5,28,True
U0065,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0065,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0065,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0065,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0065,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0065,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0065,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0065,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0065,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0065,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0065,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0066,2025-06-01,1,0,1,0.14285714285714285,1,0,0.0,0.0,6,22,True
U0066,2025-06-02,6,0,6,0.8571428571428571,6,0,0.6125741132772068,0.0,0,23,False
U0066,2025-06-03,6,0,6,0.8571428571428571,6,0,0.6125741132772068,0.0,1,23,False
U0066,2025-06-04,8,0,8,1.1428571428571428,8,0,0.4142135623730951,0.0,2,23,False
U0066,2025-06-05,8,0,8,1.1428571428571428,8,0,0.4142135623730951,0.0,3,23,False
U0066,2025-06-06,8,0,8,1.1428571428571428,8,0,0.4142135623730951,0.0,4,23,False
U0066,2025-06-07,8,0,8,1.1428571428571428,8,0,0.4142135623730951,0.0,5,23,True
U0066,2025-06-08,8,0,8,1.1428571428571428,7,0,0.4142135623730951,0.0,6,23,True
U0066,2025-06-09,7,0,7,1.0,1,0,0.4641016151377546,0.0,0,24,False
U0066,2025-06-10,2,0,2,0.2857142857142857,-4,0,1.0,0.0,1,24,False
U0066,2025-06-11,2,0,2,0.2857142857142857,-6,0,1.0,0.0,2,24,False
U0066,2025-06-12,0,0,0,0.0,-8,0,0.0,0.0,3,24,False
U0066,2025-06-13,0,0,0,0.0,-8,0,0.0,0.0,4,24,False
U0066,2025-06-14,0,0,0,0.0,-8,0,0.0,0.0,5,24,True
U0066,2025-06-15,0,0,0,0.0,-8,0,0.0,0.0,6,24,True
U0066,2025-06-16,0,0,0,0.0,-7,0,0.0,0.0,0,25,False
U0066,2025-06-17,0,0,0,0.0,-2,0,0.0,0.0,1,25,False
U0066,2025-06-18,0,0,0,0.0,-2,0,0.0,0.0,2,25,False
U0066,2025-06-19,0,0,0,0.0,0,0,0.0,0.0,3,25,False
U0066,2025-06-20,0,1,1,0.14285714285714285,0,1,0.0,0.0,4,25,False
U0066,2025-06-21,0,1,1,0.14285714285714285,0,1,0.0,0.0,5,25,True
U0066,2025-06-22,0,2,2,0.2857142857142857,0,2,0.0,1.0,6,25,True
U0066,2025-06-23,0,2,2,0.2857142857142857,0,2,0.0,1.0,0,26,False
U0066,2025-06-24,0,2,2,0.2857142857142857,0,2,0.0,1.0,1,26,False
U0066,2025-06-25,0,2,2,0.2857142857142857,0,2,0.0,1.0,2,26,False
U0066,2025-06-26,0,2,2,0.2857142857142857,0,2,0.0,1.0,3,26,False
U0066,2025-06-27,0,2,2,0.2857142857142857,0,1,0.0,1.0,4,26,False
U0066,2025-06-28,0,2,2,0.2857142857142857,0,1,0.0,1.0,5,26,True
U0066,2025-06-29,0,2,2,0.2857142857142857,0,0,0.0,1.0,6,26,True
U0066,2025-06-30,0,1,1,0.14285714285714285,0,-1,0.0,0.0,0,27,False
U0066,2025-07-01,0,1,1,0.14285714285714285,0,-1,0.0,0.0,1,27,False
U0066,2025-07-02,0,1,1,0.14285714285714285,0,-1,0.0,0.0,2,27,False
U0066,2025-07-03,0,1,1,0.14285714285714285,0,-1,0.0,0.0,3,27,False
U0066,2025-07-04,0,1,1,0.14285714285714285,0,-1,0.0,0.0,4,27,False
U0066,2025-07-05,0,1,1,0.14285714285714285,0,-1,0.0,0.0,5,27,True
U0066,2025-07-06,0,0,0,0.0,0,-2,0.0,0.0,6,27,True
U0066,2025-07-07,0,0,0,0.0,0,-1,0.0,0.0,0,28,False
U0066,2025-07-08,0,0,0,0.0,0,-1,0.0,0.0,1,28,False
U0066,2025-07-09,0,0,0,0.0,0,-1,0.0,0.0,2,28,False
U0066,2025-07-10,0,0,0,0.0,0,-1,0.0,0.0,3,28,False
U0066,2025-07-11,0,0,0,0.0,0,-1,0.0,0.0,4,28,False
U0066,2025-07-12,0,0,0,0.0,0,-1,0.0,0.0,5,28,True
U0066,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0066,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0066,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0066,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0066,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0066,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0066,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0066,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0066,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0066,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0066,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0067,2025-06-01,2,0,2,0.2857142857142857,2,0,1.0,0.0,6,22,True
U0067,2025-06-02,2,0,2,0.2857142857142857,2,0,1.0,0.0,0,23,False
U0067,2025-06-03,4,0,4,0.5714285714285714,4,0,0.3797958971132712,0.0,1,23,False
U0067,2025-06-04,4,0,4,0.5714285714285714,4,0,0.3797958971132712,0.0,2,23,False
U0067,2025-06-05,4,0,4,0.5714285714285714,4,0,0.3797958971132712,0.0,3,23,False
U0067,2025-06-06,4,0,4,0.5714285714285714,4,0,0.3797958971132712,0.0,4,23,False
U0067,2025-06-07,4,0,4,0.5714285714285714,4,0,0.3797958971132712,0.0,5,23,True
U0067,2025-06-08,4,1,5,0.7142857142857143,2,1,0.3797958971132712,0.0,6,23,True
U0067,2025-06-09,2,1,3,0.42857142857142855,0,1,1.0,0.0,0,24,False
U0067,2025-06-10,2,2,4,0.5714285714285714,-2,2,1.0,1.0,1,24,False
U0067,2025-06-11,0,2,2,0.2857142857142857,-4,2,0.0,1.0,2,24,False
U0067,2025-06-12,0,2,2,0.2857142857142857,-4,2,0.0,1.0,3,24,False
U0067,2025-06-13,0,2,2,0.2857142857142857,-4,2,0.0,1.0,4,24,False
U0067,2025-06-14,0,2,2,0.2857142857142857,-4,2,0.0,1.0,5,24,True
U0067,2025-06-15,0,2,2,0.2857142857142857,-4,1,0.0,1.0,6,24,True
U0067,2025-06-16,0,1,1,0.14285714285714285,-2,0,0.0,0.0,0,25,False
U0067,2025-06-17,0,1,1,0.14285714285714285,-2,-1,0.0,0.0,1,25,False
U0067,2025-06-18,0,0,0,0.0,0,-2,0.0,0.0,2,25,False
U0067,2025-06-19,0,0,0,0.0,0,-2,0.0,0.0,3,25,False
U0067,2025-06-20,0,0,0,0.0,0,-2,0.0,0.0,4,25,False
U0067,2025-06-21,0,0,0,0.0,0,-2,0.0,0.0,5,25,True
U0067,2025-06-22,0,0,0,0.0,0,-2,0.0,0.0,6,25,True
U0067,2025-06-23,0,0,0,0.0,0,-1,0.0,0.0,0,26,False
U0067,2025-06-24,0,0,0,0.0,0,-1,0.0,0.0,1,26,False
U0067,2025-06-25,0,0,0,0.0,0,0,0.0,0.0,2,26,False
U0067,2025-06-26,0,0,0,0.0,0,0,0.0,0.0,3,26,False
U0067,2025-06-27,0,0,0,0.0,0,0,0.0,0.0,4,26,False
U0067,2025-06-28,0,0,0,0.0,0,0,0.0,0.0,5,26,True
U0067,2025-06-29,0,0,0,0.0,0,0,0.0,0.0,6,26,True
U0067,2025-06-30,0,0,0,0.0,0,0,0.0,0.0,0,27,False
U0067,2025-07-01,0,0,0,0.0,0,0,0.0,0.0,1,27,False
U0067,2025-07-02,0,0,0,0.0,0,0,0.0,0.0,2,27,False
U0067,2025-07-03,0,0,0,0.0,0,0,0.0,0.0,3,27,False
U0067,2025-07-04,0,0,0,0.0,0,0,0.0,0.0,4,27,False
U0067,2025-07-05,0,0,0,0.0,0,0,0.0,0.0,5,27,True
U0067,2025-07-06,0,0,0,0.0,0,0,0.0,0.0,6,27,True
U0067,2025-07-07,0,0,0,0.0,0,0,0.0,0.0,0,28,False
U0067,2025-07-08,0,0,0,0.0,0,0,0.0,0.0,1,28,False
U0067,2025-07-09,0,0,0,0.0,0,0,0.0,0.0,2,28,False
U0067,2025-07-10,0,0,0,0.0,0,0,0.0,0.0,3,28,False
U0067,2025-07-11,0,0,0,0.0,0,0,0.0,0.0,4,28,False
U0067,2025-07-12,0,0,0,0.0,0,0,0.0,0.0,5,28,True
U0067,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0067,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0067,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0067,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0067,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0067,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0067,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0067,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0067,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0067,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0067,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0068,2025-06-01,4,1,5,0.7142857142857143,4,1,1.0,0.0,6,22,True
U0068,2025-06-02,5,1,6,0.8571428571428571,5,1,0.585786437626905,0.0,0,23,False
U0068,2025-06-03,6,1,7,1.0,6,1,0.47722557505166113,0.0,1,23,False
U0068,2025-06-04,6,2,8,1.1428571428571428,6,2,0.47722557505166113,1.0,2,23,False
U0068,2025-06-05,6,2,8,1.1428571428571428,6,2,0.47722557505166113,1.0,3,23,False
U0068,2025-06-06,6,2,8,1.1428571428571428,6,1,0.47722557505166113,1.0,4,23,False
U0068,2025-06-07,6,1,7,1.0,6,0,0.47722557505166113,0.0,5,23,True
U0068,2025-06-08,6,1,7,1.0,2,0,0.47722557505166113,0.0,6,23,True
U0068,2025-06-09,2,1,3,0.42857142857142855,-3,0,1.0,0.0,0,24,False
U0068,2025-06-10,1,1,2,0.2857142857142857,-5,0,0.0,0.0,1,24,False
U0068,2025-06-11,0,1,1,0.14285714285714285,-6,-1,0.0,0.0,2,24,False
U0068,2025-06-12,0,0,0,0.0,-6,-2,0.0,0.0,3,24,False
U0068,2025-06-13,0,0,0,0.0,-6,-2,0.0,0.0,4,24,False
U0068,2025-06-14,0,0,0,0.0,-6,-1,0.0,0.0,5,24,True
U0068,2025-06-15,0,0,0,0.0,-6,-1,0.0,0.0,6,24,True
U0068,2025-06-16,0,0,0,0.0,-2,-1,0.0,0.0,0,25,False
U0068,2025-06-17,0,1,1,0.14285714285714285,-1,0,0.0,0.0,1,25,False
U0068,2025-06-18,0,1,1,0.14285714285714285,0,0,0.0,0.0,2,25,False
U0068,2025-06-19,0,2,2,0.2857142857142857,0,2,0.0,1.0,3,25,False
U0068,2025-06-20,0,2,2,0.2857142857142857,0,2,0.0,1.0,4,25,False
U0068,2025-06-21,0,2,2,0.2857142857142857,0,2,0.0,1.0,5,25,True
U0068,2025-06-22,0,2,2,0.2857142857142857,0,2,0.0,1.0,6,25,True
U0068,2025-06-23,0,2,2,0.2857142857142857,0,2,0.0,1.0,0,26,False
U0068,2025-06-24,0,2,2,0.2857142857142857,0,1,0.0,1.0,1,26,False
U0068,2025-06-25,0,1,1,0.14285714285714285,0,0,0.0,0.0,2,26,False
U0068,2025-06-26,0,1,1,0.14285714285714285,0,-1,0.0,0.0,3,26,False
U0068,2025-06-27,0,0,0,0.0,0,-2,0.0,0.0,4,26,False
U0068,2025-06-28,0,0,0,0.0,0,-2,0.0,0.0,5,26,True
U0068,2025-06-29,0,0,0,0.0,0,-2,0.0,0.0,6,26,True
U0068,2025-06-30,0,0,0,0.0,0,-2,0.0,0.0,0,27,False
U0068,2025-07-01,0,0,0,0.0,0,-2,0.0,0.0,1,27,False
U0068,2025-07-02,0,0,0,0.0,0,-1,0.0,0.0,2,27,False
U0068,2025-07-03,0,0,0,0.0,0,-1,0.0,0.0,3,27,False
U0068,2025-07-04,0,0,0,0.0,0,0,0.0,0.0,4,27,False
U0068,2025-07-05,0,0,0,0.0,0,0,0.0,0.0,5,27,True
U0068,2025-07-06,0,0,0,0.0,0,0,0.0,0.0,6,27,True
U0068,2025-07-07,0,0,0,0.0,0,0,0.0,0.0,0,28,False
U0068,2025-07-08,0,0,0,0.0,0,0,0.0,0.0,1,28,False
U0068,2025-07-09,0,0,0,0.0,0,0,0.0,0.0,2,28,False
U0068,2025-07-10,0,0,0,0.0,0,0,0.0,0.0,3,28,False
U0068,2025-07-11,0,0,0,0.0,0,0,0.0,0.0,4,28,False
U0068,2025-07-12,0,0,0,0.0,0,0,0.0,0.0,5,28,True
U0068,2025-07-13,0,0,0,0.0,0,0,0.0,0.0,6,28,True
U0068,2025-07-14,0,0,0,0.0,0,0,0.0,0.0,0,29,False
U0068,2025-07-15,0,0,0,0.0,0,0,0.0,0.0,1,29,False
U0068,2025-07-16,0,0,0,0.0,0,0,0.0,0.0,2,29,False
U0068,2025-07-17,0,0,0,0.0,0,0,0.0,0.0,3,29,False
U0068,2025-07-18,0,0,0,0.0,0,0,0.0,0.0,4,29,False
U0068,2025-07-19,0,0,0,0.0,0,0,0.0,0.0,5,29,True
U0068,2025-07-20,0,0,0,0.0,0,0,0.0,0.0,6,29,True
U0068,2025-07-21,0,0,0,0.0,0,0,0.0,0.0,0,30,False
U0068,2025-07-22,0,0,0,0.0,0,0,0.0,0.0,1,30,False
U0068,2025-07-23,0,0,0,0.0,0,0,0.0,0.0,2,30,False
U0069,2025-06-01,0,0,0,0.0,0,0,0.0,0.0,6,22,True
U0069,2025-06-02,2,0,2,0.2857142857142857,2,0,1.0,0.0,0,23,False
U0069,2025-06-03,5,0,5,0.7142857142857143,5,0,0.6978305207480379,0.0,1,23,False
U0069,2025-06-04,6,0,6,0.8571428571428571,6,0,0.505102572168219,0.0,2,23,False
U0069,2025-06-05,7,0,7,1.0,7,0,0.40609234937445693,0.0,3,23,False
U0069,2025-06-06,8,0,8,1.1428571428571428,8,0,0.3786009283317157,0.0,4,23,False
U0069,2025-06-07,8,0,8,1.1428571428571428,8,0,0.3786009283317157,0.0,5,23,True
U0069,2025-06-08,8,0,8,1.1428571428571428,8,0,0.3786009283317157,0.0,6,23,True
U0069,2025-06-09,9,0,9,1.2857142857142858,7,0,0.21805508907048332,0.0,0,24,False
U0069,2025-06-10,7,0,7,1.0,2,0,0.22067244697942504,0.0,1,24,False
U0069,2025-06-11,4,0,4,0.5714285714285714,-2,0,0.22730649559533378,0.0,2,24,False
U0069,2025-06-12,3,0,3,0.42857142857142855,-4,0,0.5,0.0,3,24,False
U0069,2025-06-13,2,0,2,0.2857142857142857,-6,0,1.0,0.0,4,24,False
U0069,2025-06-14,1,0,1,0.14285714285714285,-7,0,0.0,0.0,5,24,True
U0069,2025-06-15,1,0,1,0.14285714285714285,-7,0,0.0,0.0,6,24,True
U0069,2025-06-16,1,0,1,0.14285714285714285,-8,0,0.0,0.0,0,25,False
U0069,2025-06-17,0,0,0,0.0,-7,0,0.0,0.0,1,25,False
U0069,2025-06-18,0,0,0,0.0,-4,0,0.0,0.0,2,25,False
U0069,2025-06-19,0,1,1,0.14285714285714285,-3,1,0.0,0.0,3,25,False
U0069,2025-06-20,0,1,1,0.14285714285714285,-2,1,0.0,0.0,4,25,False
U0069,2025-06-21,0,1,1,0.14285714285714285,-1,1,0.0,0.0,5,25,True
U0069,2025-06-22,0,1,1,0.14285714285714285,-1,1,0.0,0.0,6,25,True
U0069,2025-06-23,0,1,1,0.14285714285714285,-1,1,0.0,0.0,0,26,False
U0069,2025-06-24,0,1,1,0.14285714285714285,0,1,0.0,0.0,1,26,False
U0069,2025-06-25,0,1,1,0.14285714285714285,0,1,0.0,0.0,2,26,False
